draw_size,match_num,winner_ht,winner_age,loser_ht,loser_age,winner_rank,winner_rank_points,loser_rank,loser_rank_points,target,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,winner_hand_L,winner_hand_R,winner_hand_U,tourney_level_A,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,loser_hand_L,loser_hand_R,loser_hand_U
32,287,178.0,33.1,198.0,23.8,49.0,901.0,59.0,828.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
128,188,198.0,29.7,188.0,36.7,4.0,5080.0,70.0,780.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
28,26,190.0,23.0,185.0,24.2,155.0,315.0,30.0,1305.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
32,7,193.0,29.1,196.0,29.5,53.0,874.0,30.0,1245.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,287,193.0,21.0,196.0,25.3,17.0,2693.0,8.0,5533.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
48,36,180.0,28.3,185.0,28.5,9.0,3100.0,10.0,2775.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,13,188.0,28.6,183.0,25.6,36.0,1151.0,34.0,1225.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,299,188.0,23.3,193.0,28.7,93.0,616.0,58.0,855.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
4,2,188.0,18.7,180.0,22.0,121.0,454.0,1009.0,11.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
32,300,196.0,23.0,185.0,27.1,55.0,927.0,105.0,576.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,30,168.0,30.4,185.0,30.5,74.0,678.0,361.0,113.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
128,107,188.0,30.1,180.0,29.3,15.0,2045.0,42.0,1050.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
28,18,190.0,24.6,190.0,27.8,97.0,579.0,36.0,1120.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
32,19,185.0,33.2,196.0,24.6,28.0,1195.0,78.0,656.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,21,206.0,24.7,180.0,27.6,33.0,1067.0,16.0,2175.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,280,180.0,25.6,178.0,23.5,79.0,688.0,138.0,440.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,280,196.0,31.6,185.0,32.3,99.0,603.0,94.0,620.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4,2,172.0,20.8,186.4135888205448,19.7,228.0,207.0,478.0,72.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
32,12,206.0,28.4,190.0,25.1,14.0,2070.0,25.0,1431.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,298,185.0,25.7,185.0,22.4,71.0,726.0,19.0,1930.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
32,13,178.0,33.6,180.0,28.7,41.0,1053.0,97.0,560.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,4,190.0,29.7,180.0,23.2,58.0,787.0,19.0,1655.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,293,193.0,23.6,188.0,30.9,5.0,5980.0,23.0,1728.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,271,183.0,22.1,196.0,19.7,110.0,546.0,538.0,65.0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
32,275,193.0,28.9,190.0,29.0,92.0,607.0,77.0,699.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
32,6,183.0,25.8,193.0,24.8,52.0,915.0,53.0,914.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,103,198.0,29.2,191.0,20.2,32.0,1355.0,155.0,379.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,115,183.0,30.2,180.0,24.5,4.0,5790.0,15.0,2010.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
128,105,193.0,31.5,193.0,27.0,52.0,920.0,84.0,639.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
32,283,183.0,20.8,183.0,20.1,124.0,447.0,128.0,429.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,7,193.0,20.9,188.0,23.2,55.0,855.0,193.0,251.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,73,183.0,30.2,173.0,34.9,4.0,5790.0,48.0,941.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
64,263,183.0,18.9,185.0,32.0,415.0,91.0,254.0,214.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,291,188.0,26.3,185.0,31.7,72.0,662.0,140.0,401.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
32,288,185.0,23.4,183.0,25.3,24.0,1640.0,59.0,814.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
128,176,180.0,29.1,188.0,28.8,11.0,2555.0,64.0,865.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
28,17,183.0,26.2,180.0,26.6,60.0,770.0,89.0,608.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,293,185.0,25.4,183.0,25.4,68.0,745.0,58.0,814.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,290,175.0,31.7,188.0,20.6,96.0,616.0,104.0,571.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,276,183.0,22.2,183.0,36.7,45.0,1415.0,99.0,764.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,206,196.0,25.0,193.0,29.9,14.0,2270.0,26.0,1475.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
56,1,180.0,29.1,185.0,29.9,67.0,710.0,64.0,727.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,7,196.0,22.1,185.0,21.1,126.0,446.0,154.0,355.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
56,33,196.0,29.5,193.0,29.2,8.0,4510.0,50.0,894.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
48,45,188.0,24.4,188.0,25.6,140.0,396.0,49.0,915.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,298,188.0,31.5,208.0,37.6,15.0,2160.0,23.0,1670.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
56,9,178.0,28.2,198.0,22.5,315.0,134.0,22.0,1710.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
32,275,178.0,24.5,185.0,24.3,123.0,472.0,194.0,288.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,278,173.0,29.7,185.0,26.2,53.0,970.0,87.0,667.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,25,183.0,25.0,188.0,28.7,23.0,1630.0,73.0,667.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,28,183.0,29.5,183.0,23.8,12.0,2710.0,81.0,608.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,117,180.0,35.0,170.0,23.7,288.0,125.0,68.0,776.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
28,8,183.0,31.3,193.0,23.6,44.0,1010.0,91.0,602.0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
4,5,178.0,25.0,186.4135888205448,17.4,722.0,21.0,639.0,31.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4,4,178.0,32.3,196.0,30.4,30.0,1330.0,7.0,3900.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,298,196.0,25.7,198.0,33.2,145.0,480.0,29.0,1760.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,225,183.0,23.4,198.0,33.6,8.0,3940.0,23.0,1695.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
96,11,183.0,24.5,190.0,22.5,40.0,960.0,82.0,594.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
32,13,180.0,26.6,185.0,29.0,79.0,645.0,10.0,3135.0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
64,247,183.0,30.5,196.0,26.3,84.0,622.0,70.0,697.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,293,190.0,29.6,188.0,26.4,1.0,12410.0,68.0,728.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
28,15,190.0,22.3,185.0,27.4,24.0,1505.0,79.0,622.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
8,290,188.0,29.4,180.0,25.9,2.0,10780.0,11.0,2780.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
32,300,193.0,21.2,206.0,31.2,18.0,1865.0,17.0,1895.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,21,185.0,23.0,193.0,27.2,101.0,537.0,44.0,930.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4,1,191.0,22.8,185.0,22.4,1027.0,9.0,411.0,96.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
64,259,183.0,22.2,183.0,23.9,24.0,2235.0,87.0,884.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,297,175.0,33.7,196.0,30.4,8.0,4055.0,54.0,802.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,287,188.0,32.7,185.0,34.6,48.0,950.0,406.0,104.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
32,284,183.0,27.7,170.0,21.1,106.0,659.0,72.0,881.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
32,271,190.0,30.2,175.0,35.2,42.0,983.0,37.0,1005.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,14,188.0,24.4,183.0,30.1,26.0,1405.0,73.0,668.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,285,185.0,36.5,183.0,30.0,2.0,9605.0,116.0,498.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
128,125,188.0,27.6,183.0,29.8,1.0,11405.0,4.0,5370.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
64,271,183.0,31.1,183.0,27.0,44.0,1015.0,57.0,817.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
8,293,183.0,22.8,188.0,26.2,8.0,3760.0,12.0,2945.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
64,282,185.0,24.6,188.0,20.4,7.0,3665.0,33.0,1378.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,286,188.0,27.0,183.0,24.1,13.0,2155.0,145.0,395.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
128,17,175.0,30.7,168.0,31.9,5.0,6505.0,126.0,447.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
28,10,198.0,25.9,208.0,34.5,31.0,1265.0,73.0,697.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,290,183.0,34.0,188.0,25.0,66.0,788.0,139.0,418.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,103,188.0,24.7,188.0,31.7,10.0,2875.0,17.0,1855.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
64,242,178.0,28.2,196.0,32.5,36.0,1280.0,18.0,2140.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,274,183.0,34.0,183.0,22.7,67.0,746.0,74.0,690.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
56,40,188.0,27.1,183.0,25.8,5.0,5230.0,203.0,247.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
48,27,188.0,22.4,178.0,26.4,22.0,1500.0,18.0,2010.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,279,188.0,22.3,178.0,26.2,78.0,927.0,106.0,770.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,278,196.0,28.4,185.0,26.7,18.0,1900.0,40.0,1130.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4,5,188.0,30.8,185.0,31.4,9.0,2950.0,245.0,216.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
28,3,188.0,28.9,180.0,29.3,69.0,712.0,62.0,785.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,22,183.0,29.8,188.0,31.6,8.0,4050.0,27.0,1360.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,284,198.0,34.4,191.0,25.7,114.0,610.0,121.0,550.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4,4,180.0,20.7,186.4135888205448,24.0,321.0,139.0,429.0,91.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
32,271,193.0,26.6,183.0,32.2,141.0,425.0,39.0,1271.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
128,40,188.0,26.1,178.0,26.7,19.0,1585.0,131.0,434.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
28,18,188.0,25.1,173.0,28.7,64.0,742.0,93.0,566.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,176,185.0,22.2,180.0,35.4,12.0,2915.0,70.0,1005.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
32,297,188.0,26.7,170.0,21.3,11.0,3355.0,38.0,1149.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
128,175,188.0,23.3,188.0,26.2,17.0,1950.0,45.0,1122.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
28,14,183.0,27.0,180.0,29.0,66.0,705.0,29.0,1222.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,12,183.0,31.1,190.0,31.5,24.0,1475.0,78.0,643.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4,5,183.0,26.1,186.4135888205448,19.9,247.0,181.0,410.0,83.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
32,16,190.0,31.7,193.0,19.4,43.0,1055.0,322.0,143.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,289,180.0,24.0,180.0,24.4,263.0,199.0,71.0,848.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
48,14,183.0,20.7,183.0,31.4,168.0,313.0,64.0,770.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
128,1218,185.0,27.2,183.0,26.1,60.0,838.0,76.0,707.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
28,11,190.0,31.2,178.0,33.9,45.0,1020.0,43.0,1045.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
64,250,183.0,29.0,185.0,25.1,18.0,2145.0,59.0,809.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
28,5,188.0,25.2,185.0,23.2,108.0,497.0,143.0,369.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,298,196.0,22.2,193.0,22.5,71.0,860.0,111.0,510.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
48,9,188.0,26.5,190.0,27.7,8.0,2935.0,46.0,925.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,279,198.0,20.9,185.0,25.1,42.0,937.0,61.0,821.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,290,190.0,31.3,180.0,36.0,42.0,1312.0,73.0,870.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
28,26,185.0,25.4,193.0,28.0,39.0,1032.0,18.0,1845.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,56,183.0,30.0,185.0,27.5,11.0,2175.0,88.0,577.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
64,294,175.0,32.2,185.0,25.2,39.0,1170.0,34.0,1220.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
128,9,188.0,29.3,185.0,30.4,10.0,2920.0,99.0,580.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,27,180.0,26.8,188.0,25.1,82.0,626.0,44.0,982.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
128,15,170.0,23.0,183.0,19.3,74.0,685.0,144.0,385.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4,4,180.0,23.0,186.4135888205448,25.9,606.0,40.0,736.0,24.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4,4,194.0,27.4,183.0,29.3,48.0,855.0,210.0,228.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
64,247,185.0,30.1,188.0,21.3,72.0,717.0,34.0,1255.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
56,53,190.0,23.4,185.0,26.5,4.0,5125.0,41.0,1085.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,267,183.0,31.3,185.0,34.8,37.0,1115.0,67.0,751.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,15,185.0,27.1,180.0,31.5,93.0,558.0,115.0,505.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,22,188.0,23.1,188.0,23.0,64.0,785.0,31.0,1355.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
32,294,183.0,27.2,198.0,24.1,71.0,982.0,155.0,473.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4,4,193.0,26.0,183.0,24.9,5.0,4910.0,116.0,474.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,286,203.0,32.4,183.0,37.4,8.0,3730.0,426.0,88.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
128,113,180.0,31.5,188.0,29.9,39.0,1346.0,35.0,1457.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
56,10,178.0,23.7,188.0,22.3,18.0,1840.0,28.0,1375.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
24,226,193.0,21.4,198.0,22.7,6.0,5300.0,7.0,3345.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,297,185.0,22.6,190.0,32.2,15.0,2430.0,41.0,1050.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,172,185.0,36.0,183.0,35.1,3.0,7145.0,101.0,541.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
32,6,185.0,27.1,185.0,23.8,38.0,1085.0,45.0,1025.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
96,86,188.0,29.2,198.0,22.4,15.0,2106.0,51.0,925.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
4,4,183.0,23.4,188.0,28.0,230.0,227.0,50.0,975.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
32,300,208.0,37.3,193.0,33.1,38.0,1135.0,39.0,1125.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
64,283,188.0,34.5,170.0,29.9,43.0,1005.0,15.0,2245.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
32,287,193.0,29.8,185.0,28.0,34.0,1270.0,29.0,1440.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,242,183.0,25.0,188.0,25.6,109.0,690.0,56.0,1068.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,244,183.0,21.8,183.0,25.5,50.0,1309.0,115.0,722.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,31,175.0,32.8,178.0,25.1,9.0,4185.0,5.0,5205.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,5,183.0,29.0,183.0,27.1,43.0,991.0,13.0,2005.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,276,170.0,21.4,180.0,23.0,91.0,609.0,204.0,269.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
32,277,188.0,27.4,185.0,37.0,26.0,1565.0,113.0,490.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,287,193.0,24.2,178.0,23.5,5.0,5035.0,64.0,777.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
64,241,188.0,25.8,183.0,32.3,21.0,2090.0,31.0,1210.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
64,250,170.0,25.6,185.0,27.9,15.0,2220.0,60.0,858.0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
32,290,188.0,33.4,178.0,24.6,31.0,1325.0,100.0,570.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
32,287,183.0,31.7,172.0,27.3,57.0,996.0,86.0,605.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,7,193.0,32.2,183.0,26.0,52.0,871.0,54.0,830.0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
64,276,188.0,20.7,178.0,34.9,13.0,3060.0,56.0,951.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4,5,206.0,25.8,186.4135888205448,22.0,32.0,1255.0,352.0,122.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
32,300,188.0,34.8,190.0,29.2,21.0,1675.0,95.0,615.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
32,287,188.0,27.2,173.0,29.7,75.0,725.0,45.0,1050.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,24,196.0,23.7,188.0,25.8,93.0,566.0,77.0,631.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,264,198.0,22.4,180.0,20.2,63.0,892.0,287.0,178.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,13,175.0,24.3,196.0,23.7,116.0,488.0,9.0,3885.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,169,198.0,29.7,185.0,25.3,28.0,1495.0,54.0,866.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
128,2,183.0,20.6,188.0,25.1,62.0,754.0,64.0,743.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
28,27,196.0,24.7,185.0,26.4,9.0,2790.0,53.0,846.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,84,196.0,22.6,180.0,27.5,11.0,2555.0,55.0,835.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
32,272,188.0,19.1,183.0,21.8,43.0,1214.0,27.0,1739.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,2,175.0,22.3,186.4135888205448,30.9,233.0,210.0,1078.0,6.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,273,178.0,32.9,191.0,21.6,59.0,787.0,172.0,327.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
32,286,180.0,26.1,175.0,27.2,11.0,2930.0,92.0,615.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,7,198.0,20.8,190.0,26.7,104.0,559.0,52.0,910.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
128,143,188.0,24.2,185.0,30.7,25.0,1855.0,44.0,1310.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
128,159,183.0,29.6,175.0,35.4,103.0,538.0,25.0,1695.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
64,260,190.0,29.7,190.0,28.5,50.0,940.0,74.0,721.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
96,3,188.0,24.9,190.0,26.0,58.0,756.0,47.0,900.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
28,21,175.0,31.5,188.0,29.9,3.0,6800.0,32.0,1200.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
4,1,183.0,27.5,196.0,19.2,63.0,747.0,69.0,718.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
64,282,206.0,34.2,196.0,22.4,15.0,2040.0,44.0,1023.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,209,183.0,33.5,188.0,30.5,53.0,950.0,51.0,989.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4,2,188.0,18.8,188.0,20.8,611.0,45.0,682.0,33.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
32,299,185.0,18.9,196.0,28.7,70.0,859.0,62.0,893.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,138,180.0,35.0,175.0,27.0,274.0,192.0,55.0,854.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
56,48,185.0,23.8,193.0,29.7,3.0,6980.0,51.0,860.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
28,12,175.0,28.7,185.0,26.1,73.0,681.0,81.0,625.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,299,185.0,25.0,183.0,30.4,8.0,3665.0,26.0,1570.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,13,175.0,32.6,185.0,27.0,49.0,875.0,9.0,3045.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,134,183.0,19.5,191.0,25.5,45.0,1043.0,64.0,834.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,63,183.0,29.2,185.0,30.8,48.0,864.0,63.0,770.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
64,252,193.0,33.9,188.0,39.0,26.0,1530.0,403.0,105.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
32,272,185.0,18.3,185.0,24.6,133.0,589.0,119.0,661.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,273,185.0,24.4,173.0,32.4,19.0,1835.0,291.0,174.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
32,287,190.0,30.4,180.0,31.4,86.0,851.0,104.0,753.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
128,218,198.0,29.7,183.0,33.5,4.0,5080.0,53.0,950.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
32,292,188.0,32.4,175.0,26.4,86.0,670.0,156.0,361.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
32,298,183.0,31.3,188.0,22.7,45.0,1166.0,64.0,950.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,303,188.0,26.5,193.0,34.6,11.0,2615.0,28.0,1490.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
32,283,183.0,34.1,180.0,30.0,52.0,831.0,60.0,770.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,300,173.0,35.4,188.0,28.0,58.0,797.0,35.0,1140.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
32,12,178.0,27.9,193.0,26.0,68.0,720.0,22.0,1460.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,26,180.0,24.5,193.0,32.0,15.0,1915.0,53.0,880.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
32,290,190.0,28.8,188.0,26.8,122.0,451.0,90.0,669.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
28,14,188.0,29.8,185.0,25.9,24.0,1390.0,67.0,725.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
64,274,178.0,29.3,193.0,21.4,7.0,3690.0,58.0,890.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
